Nomes;Valor;;
"              à vista""";;;
Tênis de Corrida Masculino Under Armour HOVR Infinite 2;R$ 386,99;;
"              """;;;
Tênis Rainha Casual Liberty;R$ 179,88;;
Tênis ASICS Buzz 4 GS BRA - Infantil - Preto;R$ 219,99;;
Tênis Feminino Masculino Casual Branco Leve e Confortável;R$ 76,90;;
Tênis Infantil Masculino Marinheiro Kidstep;R$ 49,90;;
Tênis Masculino Salomon OutRise Outdoor Trekking;R$ 899,90;;
Tênis Asics Raiden 3 Masculino;R$ 329,00;;
Tênis Olympikus Subverse;R$ 349,99;;
Tênis de Rodinha com Led Preto Kidy;R$ 152,99;;
"              à vista""";;;
Tênis Fila Street Fit 2 Masculino Branco;R$ 290,79;;
"              à vista""";;;
Tênis Adidas Adizero Boston 12;R$ 1.299,99;;
Kit Tenis Masculino Esportivo Academia Corrida Carteira e Meia;R$ 67,50;;
"              à vista""";;;
Tênis de Treino Masculino Under Armour Tribase Reps;R$ 399,99;;
Tênis Caminhada Eastrail 2.0 Adidas;R$ 599,90;;
Tênis Puma Wired Run Jr Juvenil Masculino;R$ 299,16;;
"              à vista""";;;
Tênis West Coast Wc 105;R$ 314,91;;
"              à vista""";;;
Tenis Masculino Reserva Neo Azul Marinho;R$ 460,70;;
Tênis Infantil Klin Flyer Mini Menino - Caramelo - 27;R$ 169,90;;
Tênis Tesla Hertz All White;R$ 269,91;;
Tênis Unissex Mizuno Wave Prophecy Beta;R$ 809,99;;
"              """;;;
Tênis Infantil Molekinho Casual Masculino;R$ 109,99;;
Tênis Hoka Challenger ATR 7 Masculino;R$ 1.299,90;;
Tênis Skechers Bountiful Masculino;R$ 199,99;;
Tênis Fusion Estilo Fitness Moderno Masculino;R$ 66,90;;
Tênis Masculino Slip On Esportivo Comfort Sem Cadarço Com Tela Respirável Calce Fácil;R$ 104,25;;
"              à vista""";;;
Tênis Oakley Masculino Halftrack Low II;R$ 579,88;;
Tênis Asics Gel Equation 12 Masculino;R$ 271,59;;
"              """;;;
Tênis Casual Confortável Masculino Polo Plus;R$ 98,90;;
Tênis Rainha Kingdom Unissex;R$ 189,99;;
"              """;;;
Tênis Asics Dynablast 3 Masculino;R$ 427,40;;
"              """;;;
Tênis Under Armour Unissex Tribase Reps Treino;R$ 399,99;;
Tênis Park ST Adidas;R$ 329,99;;
Tênis Masculino Fila Classic Runner SL 999405 Retro Corrida;R$ 294,40;;
"              """;;;
Tênis Nike Flex Plus 2 Infantil;R$ 256,49;;
"              à vista""";;;
Tênis Masculino Rafarillo Sneaker Beats Alth Aumenta Altura +7cm Couro Legítimo Confortável 68053;R$ 459,87;;
TENIS NEW BALANCE 500V2 MASCULINO VINHO;R$ 359,95;;
"              """;;;
Tenis oldsen masculino colorado casual dia a dia  passeio;R$ 119,88;;
Tênis Masculino Leve Esportivo Conforto Dia a Dia Elástico;R$ 67,92;;
Chuteira Infantil Futsal Tênis Futebol de Salão Runway;R$ 94,90;;
"              à vista""";;;
Kit 2 Pares Tênis Meia Masculino Casual Calce Fácil Com Elástico + Relógio Digital;R$ 0,00;;
Tênis Masculino Polo Joy Cano Alto Cadarço Lona Confortável;R$ 108,20;;
"              """;;;
Tênis Reebok Classic Legacy Masculino;R$ 569,99;;
"              à vista""";;;
Tênis Saucony Cohesion 16 Masculino Cinza/Vermelho;R$ 499,99;;
Tênis Mizuno Base One Masculino;R$ 699,99;;
Tênis Mizuno Base One Masculino;R$ 699,99;;
Tênis de Corrida Masculino Mizuno Arrow;R$ 319,90;;
Tênis Nike Precision 7 Unissex;R$ 322,99;;
"              à vista""";;;
Tênis Street Ollie Masculino Ultra Conforto;R$ 125,85;;
"              à vista""";;;
Tênis Lejon Ripper.248 - Branco;R$ 189,90;;
TENIS NEW BALANCE FRESH FOAM ARISHIV4 MASCULINO-MARINHO/LARANJA;R$ 404,36;;
"              """;;;
Tênis Moviz Esporte Caminhada Academia Masculino;R$ 39,90;;
TENIS DC SHOES KALYNX ZERO;R$ 629,99;;
"              à vista""";;;
Tênis Nike Tanjun EasyOn Infantil;R$ 303,99;;
"              à vista""";;;
Tênis Reserva Type R Classic Branco e Bordô;R$ 489,90;;
Tênis Mizuno Wave Vitality 4 Masculino;R$ 269,99;;
Tênis Skechers Max Cushioning Hyper Craze Masculino;R$ 455,89;;
"              """;;;
Tênis Fila Vega Masculino;R$ 378,99;;
TENIS MASCULINO TOMMY HILFIGER GREG 1A BRANCO THFM0FM04171 TOMMY HILFIGER;R$ 824,99;;
Tênis Tesla Hertz Black  - Preto/Branco/Refletivo (210102);R$ 329,90;;
Tênis Oakley Masculino Casual Way;R$ 239,88;;
Tênis Fila Jogger Euro Sport Masculino;R$ 341,05;;
"              à vista""";;;
Tênis Redley Originals Verde Limão e Rosa;R$ 109,90;;
Tênis Puma Masculino Anzarun SR BDP;R$ 296,45;;
"              à vista""";;;
Shorts Adidas Tênis Club 3 Listras Masculino;R$ 149,99;;
Tênis Olympikus Lap Masculino;R$ 229,90;;
Tênis Infantil QIX Smash;R$ 161,91;;
"              à vista""";;;
Tênis Asics Gt 2000 11 Masculino;R$ 837,90;;
Tênis First T171 Masculino;R$ 174,99;;
Tênis Oakley Masculino Modoc Mid II;R$ 549,88;;
Tênis Qix AM - 52010002-432;R$ 222,67;;
Tênis Under Armour Charged Wing;R$ 339,80;;
Tênis Fila Euro Jogger Sport Masculino Cinza;R$ 282,69;;
"              à vista""";;;
Tênis Puma MAPF1 Caven 2.0 BDP;R$ 290,99;;
"              """;;;
Tênis Masculino Casual Sapatênis Slip On Confortável;R$ 99,90;;
Tênis Asics Dynablast 3 Masculino;R$ 559,90;;
Tênis Coca-Cola Iate City Off White - Masculino;R$ 241,61;;
Tênis New Balance Fresh Foam X Vongov6 Masculino;R$ 849,90;;
TENIS FILA RAY TRACER 1182361 MARROM MASCULINO;R$ 459,90;;
Kit 1 Tênis de Corrida Masculino Under Armour Charged Skyline 3 SE e 1 Pct com 3 pares de Meia cano;R$ 229,99;;
Tênis Umbro Santos Charlie Brown Jr. Trick;R$ 242,49;;
"              """;;;
Tênis Rsv 008c Reserva;R$ 239,00;;
Tênis DC Shoes Anvil 2 La;R$ 0,00;;
Tênis Fila Ray Tracer Tr Masculino;R$ 0,00;;
Tênis Masculino Academia Conforto A7 Novo Modelo Sola Preta;R$ 0,00;;
Tenis Esporte Asc Lege 21 Para Academia Caminhada Treino Masculino;R$ 152,99;;
"              à vista""";;;
Tênis Fila Select Masculino;R$ 279,90;;
Kit Tênis Academia Masculino + Relógio Digital LED + Meia;R$ 126,05;;
"              """;;;
Tênis New Balance Fuelcell Propel V2 Masculino;R$ 436,49;;
"              """;;;
Tênis Fila Magnus Masculino;R$ 261,15;;
"              """;;;
Tênis Puma Flyer Flex Bdp Masculino;R$ 289,90;;
Tênis Adidas Seeley BR Dark Blue;R$ 399,99;;
Tenis Futsal Quadra Cronos Futebol Adulto Sola Costurada;R$ 67,91;;
"              à vista""";;;
Tênis Mizuno Frontier 14;R$ 564,28;;
Sapatênis Masculino Casual Confortável Polo Joy Cano Curto;R$ 92,90;;
"              """;;;
Tênis Olympikus Combate 855 Masculino;R$ 139,99;;
Tênis Red Nose Rake 824 Retrô Robusto Masculino;R$ 159,50;;
Tênis Cano Médio Street Star Canvas Hi Masculino;R$ 74,99;;
Tênis Olympikus Proof 3 Masculino;R$ 199,99;;
Tênis Reebok Nano X3 Masculino;R$ 664,99;;
"              à vista""";;;
Tênis Puma Masculino Wired Run BDP;R$ 199,90;;
Tênis Masculino Casual Confortável Moderno Cadarço Moda;R$ 99,90;;
Tênis Hurley Swami's;R$ 259,98;;
"              """;;;
Tênis Fila Athlon Masculino;R$ 284,05;;
"              à vista""";;;
Tênis Masculino Mizuno Wave Prophecy 12;R$ 1.399,99;;
Tênis Asics Gel Quantum 180 Fly Masculino;R$ 569,89;;
Tenis Masculino Sapatenis Casual 900 Cafe;R$ 81,10;;
Tênis Hurley Swami's;R$ 209,98;;
"              """;;;
Tenis Astral Rsv 222 Evl Reserva;R$ 549,00;;
Tenis Mormaii Urban Pulse Original Skate Casual Masculino;R$ 169,90;;
Tenis Mormaii masculino;R$ 152,91;;
"              à vista""";;;
Tênis Casual Reserva Go Sunset Masculino Antiderrapante com Cadarço Confortável 753940001;R$ 389,40;;
Tênis Infantil Masculino Ploc Led Batman Preto - L40;R$ 107,91;;
"              à vista""";;;
Tênis Slip On Puma Anzarun Lite;R$ 319,90;;
Tênis Olympikus Corre Supra;R$ 1.199,99;;
Tênis Mizuno Wave Tornamic 2 Masculino;R$ 199,99;;
Tênis Asics Gel-Dedicate 7 Masculino;R$ 290,99;;
"              """;;;
Tênis Masculino Venetto Academia Fitness Leve Confortável;R$ 118,65;;
"              """;;;
Tênis Infantil Menino Azul Bibi Roller 2.0 1155146;R$ 199,90;;
Tênis On Running Cloudflow 4 Masculino;R$ 1.049,00;;
Tênis Rainha Mont Car IV Bicolor Masculino;R$ 129,98;;
"              """;;;
Tênis Fila Masculino Trend 3.0 Treino;R$ 259,88;;
Tênis Mizuno Wave Legend Masculino;R$ 539,90;;
Tênis Adidas Racer TR23 Masculino;R$ 499,80;;
Tênis Skechers Go Run Elevate Masculino Preto;R$ 379,89;;
Combo 2 Tenis Sapatenis Masculino Couro Legitimo Casual;R$ 256,40;;
"              """;;;
Tênis Olympikus Linear Masculino;R$ 226,01;;
"              à vista""";;;
Kit 2 pares Tênis Landfeet Cano Alto Embarcadero Il Masculino;R$ 0,00;;
Tênis Fila Renno Vintage Masculino 44;R$ 332,49;;
"              """;;;
Tênis Asics Dynablast 3 Masculino;R$ 878,23;;
Chuteira Tênis Futsal Dray   Black Indoor Preto Original;R$ 99,99;;
TENIS NEW BALANCE FRESH FOAM X 1080V13 MASCULINO;R$ 1.059,49;;
Tênis Hocks De La Calle Skate Masculino;R$ 273,59;;
"              à vista""";;;
Tênis Mormaii Urban Pulse Masculino;R$ 189,90;;
Tênis Pegada Masculino em Couro 111501;R$ 287,99;;
Tênis Hocks Bold /Espectro;R$ 476,91;;
"              à vista""";;;
Tênis Rainha Route;R$ 149,98;;
"              """;;;
Tênis Asics Gel-Quantum 360 Direction Masculino;R$ 799,90;;
Tênis Puma RS 3.0 Synth Pop Masculino;R$ 549,00;;
Tênis Masculino Cross 4x4 Confortável Treino Academia MVP;R$ 500,79;;
"              """;;;
Tênis Olympikus Cyber 3 Masculino-39 Petroleo-verde;R$ 237,40;;
"              à vista""";;;
Tenis Casual Infantil Masculino Menino - 6410-009-36;R$ 134,90;;
Tênis Mizuno Way 3 Masculino;R$ 333,36;;
"              à vista""";;;
Tênis Reebok Ex-O-Fit Hi Masculino;R$ 489,90;;
Tênis Under Armour Bankshot Branco;R$ 429,90;;
Tênis Rainha Drive III Masculino;R$ 222,90;;
Tênis Mizuno Space 3 Masculino;R$ 284,84;;
"              """;;;
Tênis Adidas Defiant Speed Masculino;R$ 620,79;;
"              """;;;
Kit 2 Tênis Street Ollie Masculino Monster Conforto;R$ 179,53;;
"              à vista""";;;
Tênis Mizuno Furious 2 Masculino;R$ 258,91;;
Tênis Tesla Fusion Pro Model Denis Silva Black White - Preto/Branco (2001.09);R$ 329,90;;
Tênis Mizuno Wave Nitron 2 Masculino;R$ 370,00;;
Tênis Hurley Pismo Masculino;R$ 279,99;;
"              """;;;
Tênis Reserva Joy Masculino;R$ 269,90;;
TENIS EVERLAST FORCEKNIT 4 FEMININO ROSA/BRANCO;R$ 259,89;;
Kit Tênis Asics Gel-Quantum 360 Masculino + Par d;R$ 759,90;;
"              """;;;
Tênis Mizuno Space 4 Kids Grafite - Infantil 32;R$ 288,79;;
"              à vista""";;;
Tênis Hoka One One Clifton 9 Masculino;R$ 1.299,90;;
Tênis OUS Imigrante Masculino;R$ 408,40;;
"              à vista""";;;
Tênis Fila Renno Vintage Masculino 42;R$ 332,49;;
"              """;;;
Tênis Olympikus Orion Masculino;R$ 227,90;;
"              à vista""";;;
Tênis Mizuno Wave Falcon 4 Masculino;R$ 360,99;;
Tênis On Running Cloudstratus 3 Masculino;R$ 1.149,90;;
Tênis Reebok Hexalite Legacy 1.5 Masculino;R$ 569,99;;
"              à vista""";;;
Tênis Adidas Run 50S;R$ 249,99;;
"              """;;;
Tênis Everlast Climber Pro Uni Preto / Cinza;R$ 349,99;;
Tênis Asics Fuzeblast Se Masculino;R$ 299,98;;
Tênis Adidas Rapidmove Masculino;R$ 664,99;;
"              à vista""";;;
Tênis Puma MAPF1 Wired Run;R$ 313,40;;
"              """;;;
Kit 3 Meias; 1 Tênis Corre 3 e 1 Boné Running Olympikus;R$ 529,99;
Tênis Masculino Sem Cadarço Calce Facil Leve e Macio U800;R$ 61,00;;
Tênis Hocks Pop Lite -;R$ 316,26;;
"              à vista""";;;
Kit Tênis De Led Infantil Menino Masculino Sonic + Camisa;R$ 78,90;;
Tênis Sapatênis Masculino Rafarillo Toronto Alth Aumenta +7cm Altura Couro Legítimo 93051;R$ 329,90;;
Tênis de Futsal Munich G3 Indoor - 385;R$ 551,99;;
Tênis Hocks Pop Lite Masculino Original;R$ 297,41;;
Tênis Puma X-Ray 2 Square BDP Feminino Preto e Azul;R$ 429,90;;
Tênis Fila Racer Speedzone Masculino;R$ 599,99;;
Tênis Fila Racer Speedzone Masculino;R$ 581,99;;
"              """;;;
Tênis Rainha Drive III Unissex;R$ 152,99;;
"              à vista""";;;
Tênis Adidas Ultraboost Light 23;R$ 759,99;;
"              à vista""";;;
Tênis Oympikus Atomo Masculino;R$ 139,90;;
Tênis Joma Victory 4 Masculino;R$ 254,99;;
Tênis Oakley Flak II Snkr;R$ 299,99;;
"              """;;;
Tênis Corrida Trilha Tracefinder Adidas;R$ 410,31;;
"              à vista""";;;
Tênis Hocks Tempus;R$ 304,90;;
Tênis Reebok Hexalite Legacy Masculino;R$ 569,99;;
"              à vista""";;;
Tênis OUS Arquitetônico Masculino;R$ 366,79;;
"              à vista""";;;
Tênis Skechers Viewson Doriano Masculino;R$ 234,82;;
"              """;;;
Tênis Olympikus Difuse 5 Adulto Masculino - 43733260;R$ 299,90;;
Tênis Masculino em Couro Confortável Casual Basico + Relógio;R$ 142,40;;
"              """;;;
Tenis Botinhas Sneakers Cano Alto Top Fitness Casual Academia Preto/Branco;R$ 236,55;;
"              à vista""";;;
Tenis Masculino Feminino Academia Esporte Corrida Leve Promoçãoo Leve;R$ 84,99;;
Tenis Infantil Sapatinho Menino Casual Bebe Cegonha;R$ 59,76;;
"              à vista""";;;
Kit Tenis de Mesa de Ping Pong Juvenil 15mm MDF Sports Mania;R$ 559,90;;
Tênis Adidas Racer TR 21 Masculino;R$ 389,00;;
Tenis Futsal Cronos Quadra lisa Masculino Feminino Sola Costurada;R$ 67,91;;
"              à vista""";;;
Tênis Adidas X PLR Path Masculino;R$ 449,90;;
Tênis Fila Athlon Masculino;R$ 339,04;;
Kit 1 Tênis de Corrida Masculino Under Armour Charged Slight 2 e 3 pares de Meia cano alto;R$ 359,99;;
Tênis Under Armour Charged Slight 2 Preto e Branco;R$ 309,90;;
Tênis Mizuno Masculino Wave Vitality 5 Corrida;R$ 269,99;;
"              """;;;
Tênis Masculino Mormaii Urban Free;R$ 162,33;;
"              à vista""";;;
Tênis Oakley EV-Zero Fly Peacoat Masculino;R$ 339,49;;
"              """;;;
Tênis Duramo Speed Adidas;R$ 541,49;;
"              """;;;
Tênis Hocks Skate Pop Lite Brilhante;R$ 315,41;;
"              à vista""";;;
Tênis Fila KR6 Masculino Original;R$ 425,53;;
Tênis Caminhada Masculino Academia + Relógio Digital LED Esportivo;R$ 104,39;;
"              """;;;
Tênis Skechers GOrun 7.0 Masculino;R$ 588,90;;
"              """;;;
Tênis Oakley Halftrack Low 2;R$ 599,00;;
Tênis New Balance Masculino Hierro V7;R$ 0,00;;
TENIS NEW BALANCE FRESH FOAM X EVOZ V3 MASCULINO-MARINHO;R$ 582,30;;
"              """;;;
Tênis Mizuno Dynasty 4 Esportivo Masculino Preto;R$ 0,00;;
Tênis Olympikus Challenger 2 Masculino;R$ 229,90;;
Tênis New Balance 515v2 Masculino;R$ 449,99;;
Tênis Olympikus Vibration Masculino;R$ 387,90;;
Sapatênis Masculino Polo Plus Tênis Casual Cano Baixo Macio;R$ 105,49;;
"              à vista""";;;
Tênis Penalty Futsal RX Locker Infantil;R$ 195,52;;
Tênis Unissex Mormaii Urban Free;R$ 144,88;;
Tênis Asics Gel-Shinobi 2 Masculino;R$ 379,89;;
Tenis Six Street Dunk Adrenaline - Branco Preto Laranja;R$ 299,90;;
Tênis Polo Masculino Botinha Casual Cano Alto Leve Dia Dia;R$ 79,11;;
"              à vista""";;;
Tênis Bota Coturno Adventure Várias Cores;R$ 134,10;;
"              à vista""";;;
Tênis Adidas Barricade Masculino;R$ 799,90;;
Tênis Excursion TR 16    Masculino;R$ 549,99;;
Tênis Asics Gel Quantum 90 2 Masculino;R$ 349,99;;
Tênis New Balance Fresh Foam X 880 V14 Masculino;R$ 899,90;;
Tênis Skechers Go Run Elevate I Masculino;R$ 320,09;;
"              """;;;
Tenis Futsal Cronos Quadra lisa Masculino Feminino Sola Costurada;R$ 67,91;;
"              à vista""";;;
Tênis Masculino Esporte Six Street Basquete Impact;R$ 379,90;;
Tênis Dc Shoes Anvil La Mid Black White;R$ 247,42;;
Tênis Tommy Hilfiger Masculino Dorian 3C;R$ 849,99;;
Tênis Olympikus Asfalto Masculino;R$ 159,99;;
Tenis Caminhada Unissex Esportivo confortável leve Slip On Kevin Sintonia;R$ 55,16;;
"              à vista""";;;
Tênis Baw Grip Cano Alto Masculino;R$ 281,29;;
"              """;;;
Chuteira Futsal Salão Adulto Masculino Futebol Tênis Futsal Salão Anti Derrapante;R$ 49,90;;
Tênis New Balance 574v2 Unisex;R$ 599,99;;
Tênis Joma Ace Pro Masculino;R$ 459,99;;
Tênis Fila Start Masculino;R$ 250,71;;
"              à vista""";;;
Tênis Adidas Masculino Galaxy 6;R$ 329,88;;
Tênis Fila Ray Tracer Tr Green Pack Masculino 45;R$ 329,90;;
Tênis Reebok BB 4000 II;R$ 522,49;;
"              à vista""";;;
Tênis New Balance Masculino 574v2 Casual;R$ 519,88;;
Sapatenis Masculino Tênis Casual Couro Legítimo Confortável Palmilha De Gel;R$ 135,28;;
"              à vista""";;;
Tênis Running Skechers Masculino Bountiful Be Kind 232115;R$ 354,90;;
Tênis Slip On Redley Originals Masculino;R$ 249,90;;
Kit 2 Pares Tênis Masculino Esportivo Cadarço Macio Fitness;R$ 189,90;;
Tênis Converse All Star Chuck Taylor;R$ 379,90;;
Tênis Fila Masculino Euro Jogger Sport;R$ 299,16;;
"              à vista""";;;
Tênis Nike Court Borough Low Recraft Infantil;R$ 379,99;;
"              à vista""";;;
Tênis Oakley Masculino Casual Split II;R$ 199,88;;
Tênis Asics Masculino Gel-Sonoma 7 Corrida;R$ 529,88;;
Tênis ASICS GEL-Resolution 9 Clay - Masculino - Azul Marinho com Laranja;R$ 999,99;;
Kit 2 Tênis Olympikus Taurus;R$ 252,19;;
"              """;;;
Kit Tênis Skechers Go Run 7.0 Masculino + Par de;R$ 598,40;;
"              """;;;
Tênis Couro Calvin Klein Palito Básico Masculino;R$ 587,74;;
"              à vista""";;;
Tênis Oakley Flak 365 II WT24 Masculino;R$ 811,39;;
"              à vista""";;;
Tênis Tesla Coil - Black White;R$ 399,90;;
Tênis Infantil Bibi Roller 2.0 Azul com Verde Slime;R$ 179,90;;
Tênis Masculino molas com amortecedor tenis mola 12;R$ 0,00;;
Tênis Adidas Questar;R$ 498,74;;
"              à vista""";;;
Tênis Reebok Glide Masculino;R$ 332,49;;
"              à vista""";;;
Tênis Mad Rats Bulky Classic 90-;R$ 409,90;;
Tenis Casual Masculino Sport Fino Sola Antiderrapante + Relógio Ponteiro Preto;R$ 147,90;;
Tênis Fusion Esportivo Sola Macia Masculino;R$ 66,90;;
Tênis New Balance 520V8 Feminino Vermelho Claro;R$ 399,90;;
Tênis Olympikus Rastro Masculino;R$ 349,99;;
Sapatenis Tênis Masculino Casual Mocassim Confortável Macio Solado Borracha Bicolor;R$ 159,90;;
Tênis New Balance Fresh Foam X Evoz V3 Preto e Verde Limão;R$ 469,90;;
Tênis ASICS GEL-Quantum 180 Fly - Masculino - Azul Marinho com Amarelo e Branco;R$ 429,99;;
Tenis Masculino/Feminino Academia Caminhada Ortopêdico Esporte GT3 Leve e Macio;R$ 125,91;;
"              à vista""";;;
Tênis Hocks Montreal Gelo Masculino Skate Pro Oficial;R$ 360,00;;
Tênis Casual Pegada Masculino em Couro Chocolate 111504-08;R$ 229,90;;
Tênis ASICS GEL-Quantum 90 Iv - Masculino - Preto com Cinza e Azul;R$ 379,99;;
Tênis Mizuno Frontier 15 Masculino;R$ 468,30;;
Tênis Masculino Under Armour Base Pacer - Azul Azul 40;R$ 319,90;;
Tênis Puma Ferrari Electron Pro;R$ 449,26;;
"              à vista""";;;
Tênis Masculino Couro Rafarillo + Carteira + Cinto + Meia Kit;R$ 266,14;;
"              """;;;
Tênis Fila Transition Masculino;R$ 256,49;;
"              """;;;
Tênis Hocks Sonora Skate Black/Grafite;R$ 134,91;;
"              à vista""";;;
TÊNIS EVERLAST CAVE RUNNER - UNISSEX;R$ 229,99;;
Tenis Olympikus Dynamic Masculino - Cinza+verde;R$ 259,90;;
Tênis Adidas D'lux Trainer Masculino;R$ 758,99;;
Chuteira Umbro Futsal Prisma + Masculino Original;R$ 117,03;;
Tênis Qix Trek Higher Chunky Dad Sneaker Robusto Refletivo;R$ 378,95;;
"              """;;;
Tênis New Balance Fuelcell Propel V4 Masculino;R$ 562,59;;
"              """;;;
Tênis Masculino Couro Tamanho Especial Six Impact Basquete Leve C/ Aderência;R$ 352,86;;
"              à vista""";;;
Tênis Adidas VL Court 3.0 Masculina;R$ 399,90;;
Tênis Original Feet Academia Olim Masculino;R$ 89,91;;
Tênis On Running Cloud 5 Cinza/Verde Masculino;R$ 849,00;;
Tênis Qix Golden Serie Ouro Retrô Robusto Forma Plasma Qx520;R$ 387,17;;
"              """;;;
Tênis Salomon X Ultra Pioneer Aero Masculino - Cz/Az;R$ 959,00;;
Tênis Everlast New York 3 Masculino;R$ 180,40;;
"              """;;;
Tênis New Balance Fuelcell Venym Masculino;R$ 775,99;;
"              """;;;
Tênis Everlast New York 3 Masculino;R$ 180,40;;
"              """;;;
Tênis Everlast New York 3 Masculino;R$ 180,40;;
"              """;;;
Tênis Everlast New York 3 Masculino;R$ 180,40;;
"              """;;;
Tênis Couro Reserva R-Broox Masculino;R$ 569,99;;
"              """;;;
Tênis Olympikus Mega Masculino;R$ 184,90;;
Tênis Olympikus Rayo Masculino;R$ 242,49;;
"              """;;;
Tênis Skate Masculino SB Cano Alto Super Macio e Resistente X CWB;R$ 251,91;;
"              à vista""";;;
Tênis Adidas Runfalcon 2.0 Masculino;R$ 423,89;;
Tênis Hoka Clifton 9 Marinho - Masculino;R$ 1.101,99;;
Tênis Masculino Couro Rafarillo + Carteira + Cinto + Meia Kit;R$ 266,14;;
"              """;;;
Tênis Asics Gel-Challenger 14 Clay Masculino;R$ 799,80;;
Tênis Asics Patriot 13 Masculino;R$ 345,90;;
Tênis Mizuno Wave Falcon 4 Masculino;R$ 299,89;;
Tênis Infantil Masculino Menino - Club Happy;R$ 89,90;;
Tênis New Balance Fresh Foam X 1080v12 Masculino-43 Laranja-Preto;R$ 759,99;;
"              à vista""";;;
Tênis Olympikus Flora Plataforma Feminino Caminhada;R$ 134,99;;
"              """;;;
Tênis Skechers Ultra Flex 2.0 Mirkon Masculino;R$ 449,10;;
Tênis Casual Pegada Masculino em Couro Terracota 111503-03;R$ 238,88;;
Tênis Asics Gel-Shinobi Masculino;R$ 349,90;;
Tênis Asics Gel-Challenger 13 Clay Saibro Masculino;R$ 727,49;;
"              """;;;
Tênis Mizuno Wave Mirai 5 Esportivo Masculino;R$ 355,00;;
Tenis Masculino Fit Energy Ortopedico Calc Facil Extra Leve;R$ 159,99;;
Kit Tênis  Corre 3  + Meia Cano Médio Olympikus Unissex;R$ 509,99;;
Tênis New Balance 500 V2 Masculino;R$ 329,80;;
Tênis Skechers Go Walk 6 Easy On Slip Ins Masculino;R$ 499,69;;
Tênis Adidas Court 24 Masculino;R$ 357,35;;
"              """;;;
Tênis Adidas Court 24 Masculino;R$ 359,99;;
"              """;;;
Tênis Infantil Bibi Ever Masculino;R$ 209,90;;
Tênis Masculino Mizuno Wave Rider 26 SSW;R$ 849,90;;
Tênis Academia Esportivo Masculino Virtus Caminhada;R$ 102,59;;
"              à vista""";;;
Tênis ASICS GEL-Sonoma 7 - Masculino - Preto;R$ 474,90;;
"              """;;;
Sapatênis Kit 2 Pares Masculino Casual Tênis Polo Trabalho Combo;R$ 114,90;;
Tênis Oakley Masculino Halftrack II Premium;R$ 427,41;;
"              à vista""";;;
Tênis Nike Court Borough Low Recraft Infantil;R$ 246,99;;
"              à vista""";;;
Tênis Fila Lugano 7.0 Masculino;R$ 368,50;;
"              """;;;
Tênis Mizuno Space 4 Masculino;R$ 282,06;;
"              à vista""";;;
Tenis Masculino Fit Energy Ortopedico Calc Facil Extra Leve;R$ 159,99;;
Tênis Sapatênis Masculino West Coast WC 34 Street Urbano Couro Conforto Casual 313013;R$ 299,89;;
Tênis Adidas Ultrabounce Run 45 Masculino - Preto;R$ 469,90;;
Tênis Mormaii Flow Skate Original Masculino Feminino;R$ 179,90;;
Tênis Saucony Odysseus    Masculino;R$ 549,99;;
Tênis Mizuno Wave Rider 26 Masculino;R$ 902,49;;
"              """;;;
Tênis Masculino Olympikus Jogging 101 Original;R$ 199,99;;
Tênis Esportivo Masculino Treino Academia Fitness Leve Confortável + Relogio;R$ 89,91;;
"              à vista""";;;
Kit 2 Tênis Street Ollie Masculino Urca2 Conforto;R$ 179,53;;
"              à vista""";;;
Tênis Starter Clean 90 Masculino;R$ 189,99;;
"              """;;;
Tenis Adventure Trilha em Couro Sandro Moscoloni West Air Preto;R$ 177,90;;
Tênis Masculino Academia Feminino Treino Leve ConfortÁvel Hoister Designed;R$ 78,90;;
Kit 1 Tênis de Corrida Masculino Under Armour Charged Hit e 1 Pct com 3 pares de Meia cano alto;R$ 499,99;;
Tênis Everlast Climber Pro Uni Preto / Azul;R$ 349,99;;
Tênis Qix Combat Retrô - 110074;R$ 200,93;;
Tênis New Balance 327v1 Masculino;R$ 699,99;;
Tênis Masculino Casual Sapatenis Social Estilo Fino Conforto;R$ 89,90;;
Tênis Masculino Olympikus Perfect 4 Original;R$ 210,61;;
Tênis Adidas Ozelle Cloudfoam Masculino;R$ 599,90;;
Tênis de Corrida Masculino Mizuno Wave Dynasty 6;R$ 499,99;;
Tênis New Balance Fresh Foam Arishiv4 Masculino;R$ 399,99;;
Tênis com molas Star Flex Masculino Casual treino Original;R$ 0,00;;
Tênis DC Shoes District - Preto/Gum/Preto (DC061A.BLG);R$ 249,90;;
Tênis Hoka One One Gaivota 5 Masculino;R$ 1.399,99;;
Tênis Olympikus Voa 2 Unissex;R$ 329,90;;
Tênis Penalty Futsal RX Locker Infantil;R$ 195,40;;
Tênis Fila Outfield Preto e Branco;R$ 259,90;;
Tênis Skechers D'Lux Walker Masculino;R$ 429,90;;
Tênis Rainha Unissex Winner Treino;R$ 128,88;;
Tênis Skechers Arch Fit D'Lux Key Journey Masculino;R$ 419,98;;
"              """;;;
Tênis Konnex Esportivo Cano Alto Ultra Grip Masculino;R$ 251,90;;
Tênis Masculino Olympikus Jogging 101 Original;R$ 179,27;;
Tênis Skechers Go Run Fast Valor;R$ 312,42;;
"              """;;;
Tênis Infantil Kidy Usefull College 0870021;R$ 89,90;;
Tênis Under Armour Tribase Reps Unissex;R$ 449,99;;
Tênis Asics Gel Electrus Masculino;R$ 549,90;;
